speech_id,transcript_id,date,year,month,speaker,party,concept_slug,concept,concept_category,mention_count,beme_positive_hits,beme_negative_hits,salience_weight,beme_score,beme_label
term_24_speech_000194,20999,2011-07-15,2011,7,Mahmut Tanal,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,3,0,0,3.0,0.0,mixed
term_24_speech_000201,20999,2011-07-15,2011,7,Süleyman Çelebi,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,2,0,3,3.05,-0.75,negative
term_24_speech_000201,20999,2011-07-15,2011,7,Süleyman Çelebi,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,1,1.35,-0.5,negative
term_24_speech_000202,20999,2011-07-15,2011,7,Musa Çam,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,7,0,0,7.0,0.0,mixed
term_24_speech_000203,20999,2011-07-15,2011,7,Musa Çam,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,2,0,0,2.0,0.0,mixed
term_24_speech_000205,20999,2011-07-15,2011,7,Musa Çam,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,2,1.7,-0.6667,negative
term_24_speech_000206,20999,2011-07-15,2011,7,Musa Çam,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,3,2,1,4.05,0.25,positive
term_24_speech_000206,20999,2011-07-15,2011,7,Musa Çam,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,2,0,0,2.0,0.0,mixed
term_24_speech_000206,20999,2011-07-15,2011,7,Musa Çam,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,3,0,8,5.8,-0.8889,negative
term_24_speech_000211,20999,2011-07-15,2011,7,Ali Rıza Öztürk,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,8,4,1,9.75,0.5,positive
term_24_speech_000211,20999,2011-07-15,2011,7,Ali Rıza Öztürk,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,1,2,1,2.05,0.25,positive
term_24_speech_000211,20999,2011-07-15,2011,7,Ali Rıza Öztürk,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_000231,20999,2011-07-15,2011,7,Oktay Vural,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,1,1,1,1.7,0.0,mixed
term_24_speech_000234,20999,2011-07-15,2011,7,Oktay Vural,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,7,0,0,7.0,0.0,mixed
term_24_speech_000237,20999,2011-07-15,2011,7,Salim Uslu,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,1,0,2,1.7,-0.6667,negative
term_24_speech_000237,20999,2011-07-15,2011,7,Salim Uslu,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_000252,21003,2011-10-04,2011,10,Akif Hamzaçebi,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,2,2,1,3.05,0.25,positive
term_24_speech_000252,21003,2011-10-04,2011,10,Akif Hamzaçebi,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,5,2,0,5.7,0.6667,positive
term_24_speech_000252,21003,2011-10-04,2011,10,Akif Hamzaçebi,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,13,3,0,14.05,0.75,positive
term_24_speech_000253,21003,2011-10-04,2011,10,Akif Hamzaçebi,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,5,1,0,5.35,0.5,positive
term_24_speech_000253,21003,2011-10-04,2011,10,Akif Hamzaçebi,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,2,2,0,2.7,0.6667,positive
term_24_speech_000253,21003,2011-10-04,2011,10,Akif Hamzaçebi,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_000282,21005,2011-10-05,2011,10,Cevdet Erdöl,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,1,1.35,-0.5,negative
term_24_speech_000290,21005,2011-10-05,2011,10,Bekir Bozdağ,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,0,2,2.7,-0.6667,negative
term_24_speech_000294,21005,2011-10-05,2011,10,Veli Ağbaba,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_000296,21005,2011-10-05,2011,10,Haydar Akar,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,4,2,4,6.1,-0.2857,negative
term_24_speech_000300,21005,2011-10-05,2011,10,Mahmut Tanal,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_000302,21005,2011-10-05,2011,10,Ahmet Davutoğlu,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_000304,21005,2011-10-05,2011,10,Mahir Ünal,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,3,0,0,3.0,0.0,mixed
term_24_speech_000305,21005,2011-10-05,2011,10,Sinan Oğan,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,3,2,1,4.05,0.25,positive
term_24_speech_000331,21005,2011-10-05,2011,10,Kadir Gökmen Öğüt,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,3,0,1,3.35,-0.5,negative
term_24_speech_000340,21005,2011-10-05,2011,10,Hasip Kaplan,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_000340,21005,2011-10-05,2011,10,Hasip Kaplan,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_000341,21005,2011-10-05,2011,10,Hasip Kaplan,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_000346,21005,2011-10-05,2011,10,Nurettin Canikli,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_000347,21005,2011-10-05,2011,10,Hasip Kaplan,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_000348,21005,2011-10-05,2011,10,Nurettin Canikli,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_000349,21005,2011-10-05,2011,10,Nurettin Canikli,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_000368,21005,2011-10-05,2011,10,Hasip Kaplan,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,1,0,1,1.35,-0.5,negative
term_24_speech_000370,21005,2011-10-05,2011,10,Hasip Kaplan,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,2,4,0,3.4,0.8,positive
term_24_speech_000370,21005,2011-10-05,2011,10,Hasip Kaplan,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_000371,21005,2011-10-05,2011,10,Hasip Kaplan,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_000372,21005,2011-10-05,2011,10,Mahir Ünal,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_000374,21005,2011-10-05,2011,10,Nurettin Canikli,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_000380,21005,2011-10-05,2011,10,Hasip Kaplan,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_000381,21005,2011-10-05,2011,10,Mehmet Şandır,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,2,0,0,2.0,0.0,mixed
term_24_speech_000381,21005,2011-10-05,2011,10,Mehmet Şandır,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,7,1,0,7.35,0.5,positive
term_24_speech_000381,21005,2011-10-05,2011,10,Mehmet Şandır,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,2,1,0,2.35,0.5,positive
term_24_speech_000382,21005,2011-10-05,2011,10,Ahmet Aydın,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_000386,21005,2011-10-05,2011,10,Oktay Vural,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,0,1,1.35,-0.5,negative
term_24_speech_000388,21005,2011-10-05,2011,10,Sırrı Süreyya Önder,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,6,3,1,7.4,0.4,positive
term_24_speech_000388,21005,2011-10-05,2011,10,Sırrı Süreyya Önder,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,1,1.35,-0.5,negative
term_24_speech_000388,21005,2011-10-05,2011,10,Sırrı Süreyya Önder,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,11,1,4,12.75,-0.5,negative
term_24_speech_000388,21005,2011-10-05,2011,10,Sırrı Süreyya Önder,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,2,2,0,2.7,0.6667,positive
term_24_speech_000389,21005,2011-10-05,2011,10,Sırrı Süreyya Önder,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_000389,21005,2011-10-05,2011,10,Sırrı Süreyya Önder,Halkların Demokratik Partisi,economy,Ekonomi,macro_economy,2,0,4,3.4,-0.8,negative
term_24_speech_000389,21005,2011-10-05,2011,10,Sırrı Süreyya Önder,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,3,3,2,4.75,0.1667,mixed
term_24_speech_000391,21005,2011-10-05,2011,10,Faruk Loğoğlu,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,2,2,1,3.05,0.25,positive
term_24_speech_000391,21005,2011-10-05,2011,10,Faruk Loğoğlu,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,5,6,3,8.15,0.3,positive
term_24_speech_000391,21005,2011-10-05,2011,10,Faruk Loğoğlu,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,44,7,25,55.2,-0.5455,negative
term_24_speech_000391,21005,2011-10-05,2011,10,Faruk Loğoğlu,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_000392,21005,2011-10-05,2011,10,Oktay Vural,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,10,0,11,13.85,-0.9167,negative
term_24_speech_000392,21005,2011-10-05,2011,10,Oktay Vural,Milliyetçi Hareket Partisi,sovereignty,Egemenlik,security_conflict,1,0,1,1.35,-0.5,negative
term_24_speech_000393,21005,2011-10-05,2011,10,Oktay Vural,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,15,2,1,16.05,0.25,positive
term_24_speech_000395,21005,2011-10-05,2011,10,Oktay Vural,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,2,0,0,2.0,0.0,mixed
term_24_speech_000395,21005,2011-10-05,2011,10,Oktay Vural,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,20,6,3,23.15,0.3,positive
term_24_speech_000397,21005,2011-10-05,2011,10,Oktay Vural,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,10,5,0,11.75,0.8333,positive
term_24_speech_000397,21005,2011-10-05,2011,10,Oktay Vural,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,3,0,0,3.0,0.0,mixed
term_24_speech_000398,21005,2011-10-05,2011,10,Volkan Bozkır,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,5,5,1,7.1,0.5714,positive
term_24_speech_000398,21005,2011-10-05,2011,10,Volkan Bozkır,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,2,1,1,2.7,0.0,mixed
term_24_speech_000398,21005,2011-10-05,2011,10,Volkan Bozkır,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,11,14,2,16.6,0.7059,positive
term_24_speech_000398,21005,2011-10-05,2011,10,Volkan Bozkır,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,46,20,13,57.55,0.2059,positive
term_24_speech_000399,21005,2011-10-05,2011,10,Muharrem İnce,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,5,3,0,6.05,0.75,positive
term_24_speech_000403,21005,2011-10-05,2011,10,Muharrem İnce,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_000406,21005,2011-10-05,2011,10,Muharrem İnce,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,3,0,0,3.0,0.0,mixed
term_24_speech_000406,21005,2011-10-05,2011,10,Muharrem İnce,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_000410,21005,2011-10-05,2011,10,Muharrem İnce,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,1,0,0,1.0,0.0,mixed
term_24_speech_000410,21005,2011-10-05,2011,10,Muharrem İnce,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,6,2,0,6.7,0.6667,positive
term_24_speech_000413,21005,2011-10-05,2011,10,Nurettin Canikli,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_000414,21005,2011-10-05,2011,10,Nurettin Canikli,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_000417,21005,2011-10-05,2011,10,Nurettin Canikli,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_000421,21005,2011-10-05,2011,10,Nurettin Canikli,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_000423,21005,2011-10-05,2011,10,Nurettin Canikli,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_000424,21005,2011-10-05,2011,10,Nurettin Canikli,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,3,0,0,3.0,0.0,mixed
term_24_speech_000425,21005,2011-10-05,2011,10,Nurettin Canikli,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_000428,21005,2011-10-05,2011,10,Oktay Vural,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_000431,21005,2011-10-05,2011,10,Akif Hamzaçebi,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_000442,21005,2011-10-05,2011,10,Oktay Vural,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_000446,21005,2011-10-05,2011,10,Oktay Vural,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_000453,21005,2011-10-05,2011,10,Ahmet Davutoğlu,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,3,1,1,3.7,0.0,mixed
term_24_speech_000453,21005,2011-10-05,2011,10,Ahmet Davutoğlu,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,2,0,2,2.7,-0.6667,negative
term_24_speech_000453,21005,2011-10-05,2011,10,Ahmet Davutoğlu,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,8,4,2,10.1,0.2857,positive
term_24_speech_000453,21005,2011-10-05,2011,10,Ahmet Davutoğlu,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,6,2,0,6.7,0.6667,positive
term_24_speech_000453,21005,2011-10-05,2011,10,Ahmet Davutoğlu,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,1,1,0,1.35,0.5,positive
term_24_speech_000455,21005,2011-10-05,2011,10,Mehmet Günal,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,1,2,0,1.7,0.6667,positive
term_24_speech_000455,21005,2011-10-05,2011,10,Mehmet Günal,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,2,4,0,3.4,0.8,positive
term_24_speech_000455,21005,2011-10-05,2011,10,Mehmet Günal,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,6,0,5,7.75,-0.8333,negative
term_24_speech_000456,21005,2011-10-05,2011,10,Sinan Oğan,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,5,4,3,7.45,0.125,mixed
term_24_speech_000456,21005,2011-10-05,2011,10,Sinan Oğan,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,2,4,0,3.4,0.8,positive
term_24_speech_000456,21005,2011-10-05,2011,10,Sinan Oğan,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,9,2,5,11.45,-0.375,negative
term_24_speech_000456,21005,2011-10-05,2011,10,Sinan Oğan,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,5,2,2,6.4,0.0,mixed
term_24_speech_000457,21005,2011-10-05,2011,10,Özdal Üçer,Bağımsız,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_000458,21005,2011-10-05,2011,10,Özdal Üçer,Bağımsız,security,Guvenlik,security_conflict,2,4,0,3.4,0.8,positive
term_24_speech_000459,21005,2011-10-05,2011,10,Ahmet Davutoğlu,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,3,3,0,4.05,0.75,positive
term_24_speech_000459,21005,2011-10-05,2011,10,Ahmet Davutoğlu,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,3,0,0,3.0,0.0,mixed
term_24_speech_000459,21005,2011-10-05,2011,10,Ahmet Davutoğlu,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,2,0,0,2.0,0.0,mixed
term_24_speech_000459,21005,2011-10-05,2011,10,Ahmet Davutoğlu,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,18,8,5,22.55,0.2143,positive
term_24_speech_000459,21005,2011-10-05,2011,10,Ahmet Davutoğlu,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,1,0,1,1.35,-0.5,negative
term_24_speech_000462,21005,2011-10-05,2011,10,Mahmut Tanal,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,3,0,0,3.0,0.0,mixed
term_24_speech_000463,21005,2011-10-05,2011,10,Adnan Şefik Çirkin,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,3,0,0,3.0,0.0,mixed
term_24_speech_000464,21005,2011-10-05,2011,10,Sırrı Sakık,Bağımsız,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_000467,21005,2011-10-05,2011,10,Ali Uzunırmak,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_000471,21005,2011-10-05,2011,10,Salih Fırat,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,1,0,1.35,0.5,positive
term_24_speech_000472,21005,2011-10-05,2011,10,Hüseyin Aygün,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_000472,21005,2011-10-05,2011,10,Hüseyin Aygün,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_000474,21007,2011-10-06,2011,10,Veysel Eroğlu,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_000491,21007,2011-10-06,2011,10,Veli Ağbaba,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,3,0,0,3.0,0.0,mixed
term_24_speech_000492,21007,2011-10-06,2011,10,Aykut Erdoğdu,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,1,0,1,1.35,-0.5,negative
term_24_speech_000495,21007,2011-10-06,2011,10,Binali Yıldırım,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,2,0,0,2.0,0.0,mixed
term_24_speech_000496,21007,2011-10-06,2011,10,Binali Yıldırım,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_000502,21009,2011-10-11,2011,10,Hasan Fehmi Kinay,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,2,2,0,2.7,0.6667,positive
term_24_speech_000502,21009,2011-10-11,2011,10,Hasan Fehmi Kinay,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_000504,21009,2011-10-11,2011,10,Alim Işık,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,1,0,1,1.35,-0.5,negative
term_24_speech_000504,21009,2011-10-11,2011,10,Alim Işık,Milliyetçi Hareket Partisi,interest,Faiz,macro_economy,1,0,1,1.35,-0.5,negative
term_24_speech_000527,21009,2011-10-11,2011,10,Mehdi Eker,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,2,0,0,2.0,0.0,mixed
term_24_speech_000550,21009,2011-10-11,2011,10,Sadir Durmaz,Milliyetçi Hareket Partisi,interest,Faiz,macro_economy,2,0,0,2.0,0.0,mixed
term_24_speech_000553,21009,2011-10-11,2011,10,Mehdi Eker,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,1,1,0,1.35,0.5,positive
term_24_speech_000554,21009,2011-10-11,2011,10,Mehdi Eker,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_000554,21009,2011-10-11,2011,10,Mehdi Eker,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,1,2,0,1.7,0.6667,positive
term_24_speech_000592,21009,2011-10-11,2011,10,Hasip Kaplan,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,2,0,0,2.0,0.0,mixed
term_24_speech_000592,21009,2011-10-11,2011,10,Hasip Kaplan,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,11,6,7,15.55,-0.0714,mixed
term_24_speech_000600,21009,2011-10-11,2011,10,Hasip Kaplan,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,1,1,0,1.35,0.5,positive
term_24_speech_000665,21009,2011-10-11,2011,10,Mehmet Şandır,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,2,1,0,2.35,0.5,positive
term_24_speech_000670,21009,2011-10-11,2011,10,Mustafa Elitaş,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_000696,21011,2011-10-12,2011,10,Emin Haluk Ayhan,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,2,0,0,2.0,0.0,mixed
term_24_speech_000696,21011,2011-10-12,2011,10,Emin Haluk Ayhan,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_000698,21011,2011-10-12,2011,10,Metin Lütfi Baydar,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,1,0,0,1.0,0.0,mixed
term_24_speech_000706,21011,2011-10-12,2011,10,Süheyl Batum,Bağımsız,law_state,Hukuk Devleti,democratic_reform,2,2,0,2.7,0.6667,positive
term_24_speech_000707,21011,2011-10-12,2011,10,Süheyl Batum,Bağımsız,law_state,Hukuk Devleti,democratic_reform,2,2,0,2.7,0.6667,positive
term_24_speech_000709,21011,2011-10-12,2011,10,Mehmet Doğan Kubat,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_000709,21011,2011-10-12,2011,10,Mehmet Doğan Kubat,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,9,10,2,13.2,0.6154,positive
term_24_speech_000709,21011,2011-10-12,2011,10,Mehmet Doğan Kubat,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,5,4,0,6.4,0.8,positive
term_24_speech_000710,21011,2011-10-12,2011,10,Mehmet Doğan Kubat,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,2,5,0,3.75,0.8333,positive
