candidate_id,manual_label,manual_notes,window_text,source_party,target_party,date,year,speaker,heuristic_positive_hits,heuristic_negative_hits,heuristic_score,heuristic_label,heuristic_label_binary,ann_kisi1,ann_kisi2,ann_kisi3,ann_kisi4,ann_kisi5,final_label,is_human_verified
cand_07088,mixed,,sarisi uzerinde uzunca bir suredir tartisiyoruz. cok cesitli iddialar var. muhalefet olarak biz baska seyler soyluyoruz iktidar partileri baska seyler soyluyor. sanirim ayni paralelde de dusunemiyoruz. simdi oncelikle sunu gozardi ediyoruz. karsil,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-12-28,2005,Orhan Sür,0,1,-0.5,negative,negative,mixed,,,,,mixed,True
cand_03658,negative,,nka kesmekte ciftcinin eline 88 000 lira gecmektedir bu destekleme de bir yil sonra odenmektedir. pamuk desteklemesinin hukumet tarafindan onceden aciklanmamasi nedeniyle bu yil ekili pamuk alanlari gecen yila oranla yuzde 50 azalmistir. hukumet b,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-02-09,2005,Abdulaziz Yazar,2,0,0.6667,positive,positive,negative,,,,,negative,True
cand_03815,positive,, ummet kandogan in ve sayin emin sirin in vermis oldugu teklifler genelse objektifse hakkaniyet kurallarina uygunsa biz adalet ve kalkinma partisi olarak bunu destekleyecegiz dedi canli yayinda ntv de beraber ciktigimiz programda bunu ifade etti. fakat her ne hikmet,Doğru Yol Partisi,Adalet ve Kalkınma Partisi,2005-02-23,2005,Ümmet Kandoğan,1,0,0.5,positive,positive,positive,,,,,positive,True
cand_03879,negative,,ukunu biraz gec savunduk. degerli arkadaslar bakin bu tasarida olabildigince mutabakat saglanmamistir. hukumet ne diyor ak parti grubu toplumsal mutabakat saglanacak diyor degil mi simdi hepimiz diyoruz ki bir an once gidelim. nereye gidecegiz eve ,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-03-02,2005,Mehmet Yıldırım,1,0,0.5,positive,positive,negative,,,,,negative,True
cand_04525,negative,, burokrasinin en tepesindeki kisi ve ayrica sozunu ettigim burokratin ben burada yoklugunda konusmuyorum hukumet burada hukumet cikip savunmasini yapabilir cevabini verebilir. bu noktada sizin ayrica bir degerlendirme yapmaniz gerekmez sayin baska,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-04-27,2005,Atilla Kart,1,0,0.5,positive,positive,negative,,,,,negative,True
cand_04906,positive,,ika yili ilan etti. sayin basbakanimiz etopya ve guney afrika yi ziyaret etti. muhalefet partimizin genel baskani sayin deniz baykal iki gun once israil de toplanan sosyalist enternasyonal toplantisina katildi. son derece basarili ziyaretlerdi kendiler,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,2005-05-26,2005,Süleyman Gündüz,2,0,0.6667,positive,positive,positive,,,,,positive,True
cand_06650,negative,,igin gorevlerini okursaniz yasamimizla ilgili onemli gorev ve sorumluluklarin bu bakanliga verildigini gorursunuz ancak akp donemindeki uygulamada sanki by-pass edilmis bir bakanlik gorunumunde cunku akp hukumetlerinin gundeminde ciftci yok es,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-12-22,2005,İzzet Çetin,1,0,0.5,positive,positive,negative,,,,,negative,True
cand_07533,mixed,,zlik primi yok eksik bildirilen iscinin primleri yok borcunu oderken sagliktan istifade etme yok. bakin geciyorum. yine chp izmir milletvekili ahmet ersin in verdigi teklif 12 esit taksitle odenir diyor. sadece bag-kuru kapsiyor ssk yok saglik,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,2006-02-14,2006,Abdullah Erdem Cantimur,0,0,0.0,mixed,negative,mixed,,,,,mixed,True
cand_08097,negative,,biz iktidar olma ile muktedir olma arasindaki farki biliyoruz.,Doğru Yol Partisi,Adalet ve Kalkınma Partisi,2006-03-22,2006,Ümmet Kandoğan,0,0,0.0,mixed,negative,negative,,,,,negative,True
cand_08111,negative,,tamam efendim. ...zamaninda bitirilmesi icin odenekler de akp iktidari tarafindan butceye konulamamistir. akp iktidari doneminde butceye konulan odeneklerle on yilda bitirilmesi dusunulen bu projenin kirkuc yil sonra ancak bitiri,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2006-03-23,2006,Mahmut Yıldız,0,0,0.0,mixed,negative,negative,,,,,negative,True
cand_09875,negative,,bulu anlam ifade edecektir. ikincisi bu cekinceleri de anlamada gucluk cekiyoruz. 4 uncu maddenin birinci fikrasi sizin hukumet programinda halka verdiginiz sozu aynen tekrarliyor yoksullugu ortadan kaldirmak gecimini saglayacak... hani garip gure,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2006-09-27,2006,Cevdet Selvi,0,0,0.0,mixed,negative,negative,,,,,negative,True
cand_10705,positive,, soz konusu oldugunu bunun da yargi denetimine acik oldugunu hep anlattik. kaldi ki sorusturma izni kavramini bu kurumu hukumet kaldirmak veya daha seri hale getirmek istiyorsa bu konuda her turlu yasal destegi vermeye hazir oldugumuzu da genel ba,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2006-12-14,2006,Atilla Kart,0,0,0.0,mixed,negative,positive,,,,,positive,True
cand_10887,negative,,terorist destekcisi listesinde olan el kadi ya kefil olursaniz eger siz secim oncesi dokunulmazligi kaldiracagim. deyip iktidar olunca sozunuzde durmaz basbakanlik mustesari omer dincer in laik cumhuriyete karsi goruslerinin arkasinda durursaniz m,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2006-12-16,2006,Osman Kaptan,1,1,0.0,mixed,negative,negative,,,,,negative,True
cand_07712,positive,,gecmis turkiye de basbakanlik yapmis necmettin erbakan hocanin hapse girmesi siz de kabul ediyorsunuz hos bir sey degil anavatan partisi sozcusu de boyle soyluyor ben de aynisi soyluyorum. arkadaslar yanlista israr etmenin bir alemi yok. yani gecen sene bu,Adalet ve Kalkınma Partisi,Anavatan Partisi,2006-02-23,2006,Mahmut Durdu,0,1,-0.5,negative,negative,positive,,,,,positive,True
cand_08608,mixed,,nlarin mutlaka yeniden duzenlenmesi gerekiyor degerli arkadaslar. buradaki degerli milletvekillerinin... cunku bu sorun iktidar-muhalefet sorunu degil oradaki bahcesi donan vatandaslarimizin hepsi cumhuriyet halk partili de degil buyuk cogunlugu d,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2006-05-02,2006,Muharrem Kılıç,0,2,-0.6667,negative,negative,mixed,,,,,mixed,True
cand_09198,negative,,n gozunde cereyan ediyor. boyle bir konuyu yasama gecirmek icin hem mecliste katki yapilmasi engelleniyor hem de meclis akp grubunun tavriyla kamuoyunda halkin nezdinde kucuk dusurulmesi icin ne gerekiyorsa yapiliyor.,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2006-06-14,2006,İzzet Çetin,0,1,-0.5,negative,negative,negative,,,,,negative,True
cand_09972,mixed,,simdi sayin bakan akp ve chp li dyp li belediyeler arasinda ayirim yapmiyorum dedi. kesinlikle yanlis. bir kere az evvelki konu daha evvelden mhp li beledi,Cumhuriyet Halk Partisi,Doğru Yol Partisi,2006-10-05,2006,Ali Kemal Deveciler,0,1,-0.5,negative,negative,mixed,,,,,mixed,True
cand_11221,negative,,hukumetinin imf baskisiyla dunya bankasi baskisiyla yaptigi bircok reform bu maddeyle de etkileniyor. yine 2007 butcesi akp hukumetinin imf ve dunya bankasi denetiminde yaptigi bir butce ve bu butcenin daha onceki yaptirimlari bu sekilde etkil,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2006-12-24,2006,Orhan Sür,0,2,-0.6667,negative,negative,negative,,,,,negative,True
cand_11231,negative,, geldik. yogun bir program cercevesinde gorustugumuz 2007 yili butcesi bu parlamentonun yaptigi son butce ve sanirim ki akp nin yaptigi son butce olmaktadir. degerli arkadaslar akp iktidari doneminde yapilan butceler toplumun sorunlarina gerek,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2006-12-24,2006,Kemal Sağ,0,1,-0.5,negative,negative,negative,,,,,negative,True
cand_07873,negative,,utarli devamli saglam bir politikasi olmasi gerekir. biz bir onerge verecegiz. biraz sonra o onergeyle ilgili olarak da akp nin maskesini gorecegiz gercek yuzunu gorecegiz.,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2006-03-08,2006,Kemal Kılıçdaroğlu,1,0,0.5,positive,positive,negative,,,,,negative,True
cand_08141,positive,,basladi. bu munasebetle bu onergeye buyuk duyarlilik gosteren turkiye buyuk millet meclisi baskani sayin bulent arinc a iktidar grubu milletvekili arkadaslarimiza akp nin disinda anavatan dogru yol da bulunan ve bagimsiz olan milletvekili arkadasl,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2006-03-28,2006,Kemal Anadol,1,0,0.5,positive,positive,positive,,,,,positive,True
cand_08920,mixed,,300 yeni personel aldiginizi toplum unutmamistir. size simdi cevap bekleyen bes onemli soru yoneltmek istiyorum degerli akp li arkadaslarim.,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2006-05-30,2006,Kemal Sağ,1,0,0.5,positive,positive,mixed,,,,,mixed,True
cand_10442,negative,,ari bir uygulama oldugu icin kurduk. siz daha once tarimsal kalkinma kurumu diye bir kurum mu kurdunuz turkiye de sanki hukumet olarak yani bilmeden de konusuyor. o avrupa birliginden gelecek destek icin sart oldugu icin... sayin bakan da biliyor ,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2006-11-16,2006,Mehmet Semerci,1,0,0.5,positive,positive,negative,,,,,negative,True
cand_10559,mixed,,arin da tartisilmadan cikmasinin muzakereci demokrasiye aykiri oldugunu hepimizin bilmesi lazim. degerli arkadaslar biz anavatan partisi olarak bu teklifin bircok maddesine katildigimiz taraflar var yani hakikaten teknik maddeler. ancak uygulamada bugune k,Adalet ve Kalkınma Partisi,Anavatan Partisi,2006-11-29,2006,Süleyman Sarıbaş,1,0,0.5,positive,positive,mixed,,,,,mixed,True
cand_10989,negative,,ariyla- lubnan a gitmis ve lubnan a gidis sebebi de sosyalist enternasyonal toplantisina katilmaya gitmis. ben sasirdim cumhuriyet halk partisi sosyalist degil statukocu enternasyonalist degil izolasyonist. tamamen ice kapanik bir parti. neden oraya gidiyor,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,2006-12-16,2006,Egemen Bağış,1,0,0.5,positive,positive,negative,,,,,negative,True
cand_11347,mixed,,olan gizli oturumun milletimiz ve memleketimize hayirlar getirmesini temenni ediyorum. insallah bu toplantida ozellikle hukumet kanadinin kuzey irak taki son gelismelerle ilgili olarak milletvekillerimize doyurucu bilgiler vermeleri en buyuk temen,Doğru Yol Partisi,Adalet ve Kalkınma Partisi,2007-01-23,2007,Ümmet Kandoğan,0,0,0.0,mixed,negative,mixed,,,,,mixed,True
cand_11819,negative,,t meclisinde o gun 139 milletvekili 138 milletvekili burada bulunmadigi icin kanunun gorusulmesi yarim kaldi dun de hem hukumet hem de komisyon olmamasi nedeniyle bu kanunu gorusemedik. simdi ben buradan bu kanunu takip eden kisi ve kuruluslara so,Doğru Yol Partisi,Adalet ve Kalkınma Partisi,2007-03-14,2007,Ümmet Kandoğan,0,0,0.0,mixed,negative,negative,,,,,negative,True
cand_11979,negative,,u simdilik diye bir laf atti. yani cumhurbaskani hakli goruldugu icin degil turkiye de yabanci doktorlarin calismasinin adalet ve kalkinma partisi tarafindan dogru bulunmadigi icin degil...,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2007-03-27,2007,Ali Arslan,0,0,0.0,mixed,negative,negative,,,,,negative,True
cand_12082,negative,,m ederse ben korkarim ki mecliste turk demokrasisi bir dahaki secimde muhalefetsiz kalabilir. emin olun kalabilir. yani chp yi bu anlayisindan dolayi vatandas bir kez daha sandikta 1999 da kestigi cezanin ayniyla cezalandirabilir.,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,2007-04-05,2007,Bekir Bozdağ,0,0,0.0,mixed,negative,negative,,,,,negative,True
cand_12655,negative,,teye ogrenci yollayabilecek bir durumda dahi degildir. vatandas vicdani acisindan cok yaralayici olan bu durum maalesef ak parti hukumeti tarafindan hic giderilememistir.,Anavatan Partisi,Adalet ve Kalkınma Partisi,2007-05-17,2007,İbrahim Özdoğan,0,0,0.0,mixed,negative,negative,,,,,negative,True
cand_12849,mixed,,seyi tartisiyoruz. dun aksam burada bu toprak satislarini tartistik. benim burada bazi seyleri gundeme getirmem uzerine akp grubu su iki tane belgeyi dagitti. ben de bu iki belgeyi aldim bugun tapu kadastro genel mudurlugune gittim. benim mesl,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2007-05-25,2007,Orhan Sür,0,0,0.0,mixed,negative,mixed,,,,,mixed,True
cand_11531,positive,,tesekkur ederim sayin baskan. sayin baskan degerli milletvekilleri anavatan partisi grubunun bu meclisin daha once olusturdugu narenciye ve yas sebze meyve ureticilerinin sorunlarina iliskin meclis arast,Cumhuriyet Halk Partisi,Anavatan Partisi,2007-02-15,2007,Gürol Ergin,0,1,-0.5,negative,negative,positive,,,,,positive,True
cand_11546,negative,, bu noktada olusunun bugun olusmadigini yillarin bir sorunu oldugunu soylemek istiyorum. ancak bugune kadar dort yillik iktidar doneminde akp nin gelmis oldugu noktada arzu edilen sonuca ulasmadigini gormenin uzuntusu ve sikintisini sizlere aktarm,Anavatan Partisi,Adalet ve Kalkınma Partisi,2007-02-15,2007,Dursun Akdemir,0,2,-0.6667,negative,negative,negative,,,,,negative,True
cand_12327,negative,,ba dolsun sayin gunduz saniyorum bu yasalar o nedenle gundeme geliyor. degerli arkadaslarim buyuk bir sikinti yasatiyor adalet ve kalkinma partisi turkiye ye. bakin once secim dedik inanmadiniz gelin uzlasalim dedik... bakin cumhuriyet halk partisinin genel baskani ,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2007-05-04,2007,Ali Arslan,0,1,-0.5,negative,negative,negative,,,,,negative,True
cand_12670,negative,,letvekilleri hiccalismiyor ki hani arabalarin arkasina yazarlar ya o simdi asker onlar da simdi milletvekili. bu sozler recep tayyip erdogan a ait bana ait degil. amerika gezisinde gazetecilere soyledi onun icin dedi yedek milletvekili onerdik tepkiyle karsila,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2007-05-22,2007,Kemal Anadol,0,1,-0.5,negative,negative,negative,,,,,negative,True
cand_12776,mixed,,lan insanlari konusuyoruz iste dun ulus ta olan teroru konusuyoruz. eger biz bu terore karsi hep birlikte meclis olarak hukumet olarak butun vatandas turkiye vatandasi olarak tedbir almazsak yarin kapimizi da calar. bunun icin yapilacak sey teroru,Anavatan Partisi,Adalet ve Kalkınma Partisi,2007-05-24,2007,Hüseyin Özcan,0,1,-0.5,negative,negative,mixed,,,,,mixed,True
cand_12916,negative,,endikalari ve sosyal haklari tehdit olarak goruyorlar. avrupa birligi muzakere surecinin sosyal duyarliliklari olan bir iktidar araciligiyla yurutulemiyor olmasi sosyal haklar acisindan en buyuk acmazlardan birisidir ve degerli arkadaslar ulkemizd,Anavatan Partisi,Adalet ve Kalkınma Partisi,2007-05-26,2007,İbrahim Özdoğan,0,1,-0.5,negative,negative,negative,,,,,negative,True
cand_11660,negative,,ir. degerli arkadaslar kayit disi ekonominin en onemli nedenlerinden birisi de kacakciligin onemli boyutlarda olmasi ve ak parti hukumetinin bunca zamandir kacakciligi onleme konusunda etkin olmamis olmasidir. ulkemizde kayit disi ekonominin en one,Anavatan Partisi,Adalet ve Kalkınma Partisi,2007-03-01,2007,İbrahim Özdoğan,2,0,0.6667,positive,positive,negative,,,,,negative,True
cand_11679,negative,,stirilmasi ve cozum bulunmasiyla ilgili komisyon kurulmasi talebine biz karsi ciktigimiz icin anlasamadik. o yuzden ben chp grup onerisinin aleyhinde oldugumuzu bildiriyor ve bizim grup onerimizi desteklemenizi bekliyor hepinize en kalbi sevgi,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,2007-03-06,2007,İrfan Gündüz,2,1,0.25,positive,positive,negative,,,,,negative,True
cand_11859,mixed,,la selamliyorum. oncelikle belirtmek istiyorum ki kirsal tarimin desteklenmesi noktasinda boyle bir kurumun kurulmasina anavatan partisi olarak elbette sicak bakiyoruz ve kanunu destekliyoruz. eksiklikleri var midir elbette vardir zaman icerisinde uygulama,Adalet ve Kalkınma Partisi,Anavatan Partisi,2007-03-15,2007,Süleyman Sarıbaş,2,0,0.6667,positive,positive,mixed,,,,,mixed,True
cand_11924,negative,,belediye baskani iken elinde kiptas vardi. simdi kiptas ile birlikte toki vardir ve butun hazine arazileri vardir basta hukumet vardir ve sonsuz kredi ve tesvikler vardir. bes yildir iktidarda olan sayin akp iktidari bugune kadar bu cozumu bulmus ,Anavatan Partisi,Adalet ve Kalkınma Partisi,2007-03-22,2007,Muharrem Doğan,1,0,0.5,positive,positive,negative,,,,,negative,True
cand_12991,mixed,,ii bircok seyler soyledi burada benim de katildigim seyler soyledi. belki en az onun kadar ileri seviyede itiraz iceren anavatan partisi grup baskan vekili suleyman bey de bazi itirazlarda bulundu ama her seyin bir makul olcusu mutlaka olmalidir. ben sadec,Adalet ve Kalkınma Partisi,Anavatan Partisi,2007-05-28,2007,Eyüp Fatsa,1,0,0.5,positive,positive,mixed,,,,,mixed,True
cand_13154,positive,,urriyetleri tartisma konusu yapmamasi ve azinlikta bulunanlarin -meclis acisindan soyluyorum cumhuriyet halk partisi ve anavatan partisi ve diger demokrat parti diyelim- hak ve ozgurluklerine saygili olmasidir cagdas demokrasi. azinlikta kalan goruslerin v,Cumhuriyet Halk Partisi,Anavatan Partisi,2007-06-02,2007,Yüksel Çorbacıoğlu,1,0,0.5,positive,positive,positive,,,,,positive,True
cand_05028,,,rim orman ve koyisleri ile plan ve butce komisyonlarinda gorev yapan komisyon uyelerine ozellikle komisyonda gorev alan chp milletvekillerine verdikleri destek ve katkilar icin sonsuz tesekkurlerimi sunuyorum. elbette ki hukumetimize ve grubum,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,2005-06-01,2005,Alaattin Büyükkaya,1,0,0.5,positive,positive,,,,,,positive,False
cand_11260,,,ha ileri daha katilimci demokratik bir zemine oturtmus olacagiz. turkiye bu yolda ilerlemektedir. ana muhalefet partisi chp sozculeri 2007 butcesinde yerel yonetimlerden yatirimlardan en fazla payi almasindan rahatsiz olduklarini dile getirsel,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,2006-12-25,2006,Recep Tayyip Erdoğan,3,0,0.75,positive,positive,,,,,,positive,False
cand_06372,,,calisanlarin kabahati degildir. dolayisiyla bu konularda ivedilikle cozum arayacak bulacak olan hukumetler ve biziz ama akp hukumeti ve basbakan konu kamuda calisan memurlardan acilinca zaman zaman onlari asagilayici ifadeler kullanmaktan geri,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-12-16,2005,Zekeriya Akıncı,1,0,0.5,positive,positive,,,,,,positive,False
cand_07517,,,kilenecegini vurgulamak istiyorum yani borclu olan bir kisinin hastaliginin tedavi edilemeyecegi anlami cikiyor burada. hukumet ayrica bu konuyu plan ve butce komisyonunda savunurken daha onceki yeniden yapilandirmalarda bag-kurlularin saglik hizm,Anavatan Partisi,Adalet ve Kalkınma Partisi,2006-02-14,2006,Dursun Akdemir,1,0,0.5,positive,positive,,,,,,positive,False
cand_15221,,,atlar iptal edilmistir diyor. guvenceyi daha artiran birdurum soz konusuolmus ama ne yazik ki 15 haziran 1985 tarihinde anap iktidari doneminde 3213 sayili maden kanununun 49 uncu maddesiyle ozel sektor ve yabancilara bir kapi aralamaya calisil,Cumhuriyet Halk Partisi,Anavatan Partisi,2003-05-01,2003,Ali Topuz,1,0,0.5,positive,positive,,,,,,positive,False
cand_12857,,,r bucuk yildir sulamayla ilgili degisik arayislara girmistir hukumet. bunun oz kaynaklarla yapilmasi niyetinde degildir hukumet. dolayisiyla bu projede dedigim gibi cok onemli isler vardir. onun icin gap idaresinin gorev suresi su anda 1 inci madd,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2007-05-25,2007,Mehmet Vedat Melik,1,0,0.5,positive,positive,,,,,,positive,False
cand_05077,,,nakit olarak kesilmektedir. bu durum sizce hakka hakkaniyete adalete uymakta midir bu mudur getirdiginiz saglik reformu hukumet vatandasinin en onemli hakki olan genel saglik sigortasiyla saglik hizmetlerinden ucretsiz yararlanma hakki yerine halk,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-06-07,2005,Ramazan Kerim Özkan,1,0,0.5,positive,positive,,,,,,positive,False
